The second minor annoyance is having to re-enable notifications to sync up with your phone.,Complaint,
"I occasionally find that notifications won't come to my Blaze even though they're enabled which would require me to go into the app, select notifications, turn off notifications and then turn them back on.",Bug Report,
Texts do not come through as they should - get maybe 1 of every 3 texts.,Bug Report,
"Also, sends repeated texts.",Bug Report,
"I get one text on my phone, but it shows up 3 or 4 times on the watch which drains the battery.",Complaint,
"I also reiceved a phone call that I sent to vm on my phone, however the watch shows the phone is still ringing when it is not.",Bug Report,
"I also experience a response ' I can't find whatever artists I request, even though she has found them and played them many times before Great when it works, but interchange with Alexa still needs much to be done.",Feature Request,
Having Alexa built-in is a life saver.,Praise,
I love being able to ask almost anything and getting a valid response.,Feature Summary,
When it comes to local things like traffic and restaurants it could use some work but given Alexa hasn't been in the game as long as it's big 'G' rival it holds up pretty well.,Feature Request,
"Now my blaze will no stay sync'd with my phone, even after trying to sync manually, it will not connect and say connected.",Bug Report,
Looked at my watch today and it is telling me the wrong time.,Bug Report,
Looked at my phone and it has not sync'd in over two weeks and still cannot manually connect it.,Bug Report,
It lacks alot of the iWatches features but none that i really wanted.,Feature Summary,
The pebble software on the phone is easy to use and straight forward as is most of the apps (gets kinda wierd with some weather apps),Praise,
pebble time smart watch is def good and has a amazing battery life but wats a deal breaker is you can't reply via text for any notification on pebble as it supports only some selected network in usa and has not text support for india at all.,Complaint,also Human Usability
overall the product is good but text support would have been better.,Feature Request,
The resolution was to 'deregister' the Echo on my second account and then register it onto my main account.,Feature Summary,
it worked great for the 2 out of the 4 months I've had it and now if I take a picture it will freeze automatically and now i can't use it and I am looking to return it,Bug Report,
I have yet to see the difference between the ps3 and the ps4 outside of games eat up more storage on ps4 and capture images of in game and maybe more ways to publish between people you are connected to.,Feature Summary,
Games where purposely weeded out from ps3 to make more options for ps4 making gamers to be forced to upgrade to ps4 for new gaming experiences which are are no better and some a lot worse then the ps3 games.,Feature Summary,
There are some that you can play if you pay a monthly subscription to playstation now.,Feature Summary,
"Disappointed I expected it to accept verbal commands to play kyw1060 and national public radio,but it would not do either.",Complaint,
"I got the two pack deal, the sound sucks, when I ask to show my Prime watchlist it pops up whatever the latest movies are available on Prime.",Bug Report,
I wanted one that would double up as a watch and get notifications from my phone so the blaze seemed like the perfect fit.,Feature Summary,
I love getting the notifications from my phone so I feel like I can walk away for it for long periods of time but not miss anything important.,Praise,
